T,Points:0,Points:1,Points:2,Point ID,Block Number
349.996,-0.00156406,-0.00137164,0.435,11243,5
350,-0.00115805,0.00101558,0.435,11244,5
350,-0.0012807,0.000855739,0.435,11245,5
350,-0.00138144,0.000681253,0.435,11246,5
350,-0.00145855,0.00049511,0.435,11247,5
350,-0.00151069,0.000300496,0.435,11248,5
350,-0.00153699,0.00010074,0.435,11249,5
350,-0.00153699,-0.00010074,0.435,11250,5
350,-0.00151069,-0.000300496,0.435,11251,5
350,-0.00145855,-0.00049511,0.435,11252,5
350,-0.00138144,-0.000681253,0.435,11253,5
350,-0.0012807,-0.000855739,0.435,11254,5
350,-0.00115805,-0.00101558,0.435,11255,5
350,-0.000719541,0.00063102,0.435,11256,5
350,-0.000795749,0.000531703,0.435,11257,5
350,-0.000858343,0.000423288,0.435,11258,5
350,-0.00090625,0.00030763,0.435,11259,5
350,-0.00093865,0.000186709,0.435,11260,5
350,-0.000954991,6.25934e-05,0.435,11261,5
350,-0.000954991,-6.25934e-05,0.435,11262,5
350,-0.00093865,-0.000186709,0.435,11263,5
350,-0.00090625,-0.00030763,0.435,11264,5
350,-0.000858343,-0.000423288,0.435,11265,5
350,-0.000795749,-0.000531703,0.435,11266,5
350,-0.000719541,-0.00063102,0.435,11267,5
350,-0.000327897,0.000287558,0.435,11268,5
350,-0.000362626,0.000242299,0.435,11269,5
350,-0.00039115,0.000192894,0.435,11270,5
350,-0.000412981,0.000140188,0.435,11271,5
350,-0.000427746,8.50841e-05,0.435,11272,5
350,-0.000435193,2.8524e-05,0.435,11273,5
350,-0.000435193,-2.8524e-05,0.435,11274,5
350,-0.000427746,-8.50841e-05,0.435,11275,5
350,-0.000412981,-0.000140188,0.435,11276,5
350,-0.00039115,-0.000192894,0.435,11277,5
350,-0.000362626,-0.000242299,0.435,11278,5
350,-0.000327897,-0.000287558,0.435,11279,5
329.449,-0.00344063,0.00301735,0.445,11280,5
329.449,-0.00380504,0.00254245,0.445,11281,5
329.449,-0.00410434,0.00202404,0.445,11282,5
329.449,-0.00433342,0.001471,0.445,11283,5
329.449,-0.00448835,0.000892788,0.445,11284,5
329.449,-0.00456648,0.000299303,0.445,11285,5
329.449,-0.00456648,-0.000299303,0.445,11286,5
329.449,-0.00448835,-0.000892788,0.445,11287,5
329.449,-0.00433342,-0.001471,0.445,11288,5
329.449,-0.00410434,-0.00202404,0.445,11289,5
329.449,-0.00380504,-0.00254245,0.445,11290,5
329.449,-0.00344063,-0.00301735,0.445,11291,5
336.552,-0.00318486,0.00279305,0.445,11292,5
336.552,-0.00352218,0.00235345,0.445,11293,5
336.552,-0.00379924,0.00187358,0.445,11294,5
336.552,-0.00401128,0.00136165,0.445,11295,5
336.552,-0.0041547,0.000826421,0.445,11296,5
336.552,-0.00422702,0.000277054,0.445,11297,5
336.552,-0.00422702,-0.000277054,0.445,11298,5
336.552,-0.0041547,-0.000826421,0.445,11299,5
336.552,-0.00401128,-0.00136165,0.445,11300,5
336.552,-0.00379924,-0.00187358,0.445,11301,5
336.552,-0.00352218,-0.00235345,0.445,11302,5
336.552,-0.00318486,-0.00279305,0.445,11303,5
343.316,-0.00290862,0.00255079,0.445,11304,5
343.316,-0.00321668,0.00214932,0.445,11305,5
343.316,-0.0034697,0.00171107,0.445,11306,5
343.316,-0.00366336,0.00124354,0.445,11307,5
343.316,-0.00379433,0.00075474,0.445,11308,5
343.316,-0.00386039,0.000253023,0.445,11309,5
343.316,-0.00386039,-0.000253023,0.445,11310,5
343.316,-0.00379433,-0.00075474,0.445,11311,5
343.316,-0.00366336,-0.00124354,0.445,11312,5
343.316,-0.0034697,-0.00171107,0.445,11313,5
343.316,-0.00321668,-0.00214932,0.445,11314,5
343.316,-0.00290862,-0.00255079,0.445,11315,5
347.795,-0.00261026,0.00228914,0.445,11316,5
347.795,-0.00288672,0.00192884,0.445,11317,5
347.795,-0.00311379,0.00153555,0.445,11318,5
347.795,-0.00328758,0.00111598,0.445,11319,5
347.795,-0.00340512,0.00067732,0.445,11320,5
347.795,-0.0034644,0.000227068,0.445,11321,5
347.795,-0.0034644,-0.000227068,0.445,11322,5
347.795,-0.00340512,-0.00067732,0.445,11323,5
347.795,-0.00328758,-0.00111598,0.445,11324,5
347.795,-0.00311379,-0.00153555,0.445,11325,5
347.795,-0.00288672,-0.00192884,0.445,11326,5
347.795,-0.00261026,-0.00228914,0.445,11327,5
349.548,-0.00228801,0.00200653,0.445,11328,5
349.548,-0.00253034,0.00169072,0.445,11329,5
349.548,-0.00272938,0.00134598,0.445,11330,5
349.548,-0.00288171,0.00097821,0.445,11331,5
349.548,-0.00298474,0.000593702,0.445,11332,5
349.548,-0.0030367,0.000199036,0.445,11333,5
349.548,-0.0030367,-0.000199036,0.445,11334,5
349.548,-0.00298474,-0.000593702,0.445,11335,5
349.548,-0.00288171,-0.00097821,0.445,11336,5
349.548,-0.00272938,-0.00134598,0.445,11337,5
349.548,-0.00253034,-0.00169072,0.445,11338,5
349.548,-0.00228801,-0.00200653,0.445,11339,5
349.942,-0.00193997,0.00170131,0.445,11340,5
349.942,-0.00214543,0.00143353,0.445,11341,5
349.942,-0.00231419,0.00114123,0.445,11342,5
349.942,-0.00244336,0.000829408,0.445,11343,5
349.942,-0.00253071,0.00050339,0.445,11344,5
349.942,-0.00257477,0.000168759,0.445,11345,5
349.942,-0.00257477,-0.000168759,0.445,11346,5
349.942,-0.00253071,-0.00050339,0.445,11347,5
349.942,-0.00244336,-0.000829408,0.445,11348,5
349.942,-0.00231419,-0.00114123,0.445,11349,5
349.942,-0.00214543,-0.00143353,0.445,11350,5
349.942,-0.00193997,-0.00170131,0.445,11351,5
349.995,-0.00156406,0.00137164,0.445,11352,5
349.995,-0.00172971,0.00115576,0.445,11353,5
349.995,-0.00186577,0.000920096,0.445,11354,5
349.995,-0.0019699,0.000668692,0.445,11355,5
349.995,-0.00204033,0.000405847,0.445,11356,5
349.995,-0.00207585,0.000136058,0.445,11357,5
349.995,-0.00207585,-0.000136058,0.445,11358,5
349.995,-0.00204033,-0.000405847,0.445,11359,5
349.995,-0.0019699,-0.000668692,0.445,11360,5
349.995,-0.00186577,-0.000920096,0.445,11361,5
349.995,-0.00172971,-0.00115576,0.445,11362,5
349.995,-0.00156406,-0.00137164,0.445,11363,5
350,-0.00115805,0.00101558,0.445,11364,5
350,-0.0012807,0.000855739,0.445,11365,5
350,-0.00138144,0.000681253,0.445,11366,5
350,-0.00145855,0.00049511,0.445,11367,5
350,-0.00151069,0.000300496,0.445,11368,5
350,-0.00153699,0.00010074,0.445,11369,5
350,-0.00153699,-0.00010074,0.445,11370,5
350,-0.00151069,-0.000300496,0.445,11371,5
350,-0.00145855,-0.00049511,0.445,11372,5
350,-0.00138144,-0.000681253,0.445,11373,5
350,-0.0012807,-0.000855739,0.445,11374,5
350,-0.00115805,-0.00101558,0.445,11375,5
350,-0.000719541,0.00063102,0.445,11376,5
350,-0.000795749,0.000531703,0.445,11377,5
350,-0.000858343,0.000423288,0.445,11378,5
350,-0.00090625,0.00030763,0.445,11379,5
350,-0.00093865,0.000186709,0.445,11380,5
350,-0.000954991,6.25934e-05,0.445,11381,5
350,-0.000954991,-6.25934e-05,0.445,11382,5
350,-0.00093865,-0.000186709,0.445,11383,5
350,-0.00090625,-0.00030763,0.445,11384,5
350,-0.000858343,-0.000423288,0.445,11385,5
350,-0.000795749,-0.000531703,0.445,11386,5
350,-0.000719541,-0.00063102,0.445,11387,5
350,-0.000327897,0.000287558,0.445,11388,5
350,-0.000362626,0.000242299,0.445,11389,5
350,-0.00039115,0.000192894,0.445,11390,5
350,-0.000412981,0.000140188,0.445,11391,5
350,-0.000427746,8.50841e-05,0.445,11392,5
350,-0.000435193,2.8524e-05,0.445,11393,5
350,-0.000435193,-2.8524e-05,0.445,11394,5
350,-0.000427746,-8.50841e-05,0.445,11395,5
350,-0.000412981,-0.000140188,0.445,11396,5
350,-0.00039115,-0.000192894,0.445,11397,5
350,-0.000362626,-0.000242299,0.445,11398,5
350,-0.000327897,-0.000287558,0.445,11399,5
329.4,-0.00344063,0.00301735,0.455,11400,5
329.4,-0.00380504,0.00254245,0.455,11401,5
329.4,-0.00410434,0.00202404,0.455,11402,5
329.4,-0.00433342,0.001471,0.455,11403,5
329.4,-0.00448835,0.000892788,0.455,11404,5
329.4,-0.00456648,0.000299303,0.455,11405,5
329.4,-0.00456648,-0.000299303,0.455,11406,5
329.4,-0.00448835,-0.000892788,0.455,11407,5
329.4,-0.00433342,-0.001471,0.455,11408,5
329.4,-0.00410434,-0.00202404,0.455,11409,5
329.4,-0.00380504,-0.00254245,0.455,11410,5
329.4,-0.00344063,-0.00301735,0.455,11411,5
336.457,-0.00318486,0.00279305,0.455,11412,5
336.457,-0.00352218,0.00235345,0.455,11413,5
336.457,-0.00379924,0.00187358,0.455,11414,5
336.457,-0.00401128,0.00136165,0.455,11415,5
336.457,-0.0041547,0.000826421,0.455,11416,5
336.457,-0.00422702,0.000277054,0.455,11417,5
336.457,-0.00422702,-0.000277054,0.455,11418,5
336.457,-0.0041547,-0.000826421,0.455,11419,5
336.457,-0.00401128,-0.00136165,0.455,11420,5
336.457,-0.00379924,-0.00187358,0.455,11421,5
336.457,-0.00352218,-0.00235345,0.455,11422,5
336.457,-0.00318486,-0.00279305,0.455,11423,5
343.203,-0.00290862,0.00255079,0.455,11424,5
343.203,-0.00321668,0.00214932,0.455,11425,5
343.203,-0.0034697,0.00171107,0.455,11426,5
343.203,-0.00366336,0.00124354,0.455,11427,5
343.203,-0.00379433,0.00075474,0.455,11428,5
343.203,-0.00386039,0.000253023,0.455,11429,5
343.203,-0.00386039,-0.000253023,0.455,11430,5
343.203,-0.00379433,-0.00075474,0.455,11431,5
343.203,-0.00366336,-0.00124354,0.455,11432,5
343.203,-0.0034697,-0.00171107,0.455,11433,5
343.203,-0.00321668,-0.00214932,0.455,11434,5
343.203,-0.00290862,-0.00255079,0.455,11435,5
347.722,-0.00261026,0.00228914,0.455,11436,5
347.722,-0.00288672,0.00192884,0.455,11437,5
347.722,-0.00311379,0.00153555,0.455,11438,5
347.722,-0.00328758,0.00111598,0.455,11439,5
347.722,-0.00340512,0.00067732,0.455,11440,5
347.722,-0.0034644,0.000227068,0.455,11441,5
347.722,-0.0034644,-0.000227068,0.455,11442,5
347.722,-0.00340512,-0.00067732,0.455,11443,5
347.722,-0.00328758,-0.00111598,0.455,11444,5
347.722,-0.00311379,-0.00153555,0.455,11445,5
347.722,-0.00288672,-0.00192884,0.455,11446,5
347.722,-0.00261026,-0.00228914,0.455,11447,5
349.524,-0.00228801,0.00200653,0.455,11448,5
349.524,-0.00253034,0.00169072,0.455,11449,5
349.524,-0.00272938,0.00134598,0.455,11450,5
349.524,-0.00288171,0.00097821,0.455,11451,5
349.524,-0.00298474,0.000593702,0.455,11452,5
349.524,-0.0030367,0.000199036,0.455,11453,5
349.524,-0.0030367,-0.000199036,0.455,11454,5
349.524,-0.00298474,-0.000593702,0.455,11455,5
349.524,-0.00288171,-0.00097821,0.455,11456,5
349.524,-0.00272938,-0.00134598,0.455,11457,5
349.524,-0.00253034,-0.00169072,0.455,11458,5
349.524,-0.00228801,-0.00200653,0.455,11459,5
349.938,-0.00193997,0.00170131,0.455,11460,5
349.938,-0.00214543,0.00143353,0.455,11461,5
349.938,-0.00231419,0.00114123,0.455,11462,5
349.938,-0.00244336,0.000829408,0.455,11463,5
349.938,-0.00253071,0.00050339,0.455,11464,5
349.938,-0.00257477,0.000168759,0.455,11465,5
349.938,-0.00257477,-0.000168759,0.455,11466,5
349.938,-0.00253071,-0.00050339,0.455,11467,5
349.938,-0.00244336,-0.000829408,0.455,11468,5
349.938,-0.00231419,-0.00114123,0.455,11469,5
349.938,-0.00214543,-0.00143353,0.455,11470,5
349.938,-0.00193997,-0.00170131,0.455,11471,5
349.995,-0.00156406,0.00137164,0.455,11472,5
349.995,-0.00172971,0.00115576,0.455,11473,5
349.995,-0.00186577,0.000920096,0.455,11474,5
349.995,-0.0019699,0.000668692,0.455,11475,5
349.995,-0.00204033,0.000405847,0.455,11476,5
349.995,-0.00207585,0.000136058,0.455,11477,5
349.995,-0.00207585,-0.000136058,0.455,11478,5
349.995,-0.00204033,-0.000405847,0.455,11479,5
349.995,-0.0019699,-0.000668692,0.455,11480,5
349.995,-0.00186577,-0.000920096,0.455,11481,5
349.995,-0.00172971,-0.00115576,0.455,11482,5
349.995,-0.00156406,-0.00137164,0.455,11483,5
350,-0.00115805,0.00101558,0.455,11484,5
350,-0.0012807,0.000855739,0.455,11485,5
350,-0.00138144,0.000681253,0.455,11486,5
350,-0.00145855,0.00049511,0.455,11487,5
350,-0.00151069,0.000300496,0.455,11488,5
350,-0.00153699,0.00010074,0.455,11489,5
350,-0.00153699,-0.00010074,0.455,11490,5
350,-0.00151069,-0.000300496,0.455,11491,5
350,-0.00145855,-0.00049511,0.455,11492,5
350,-0.00138144,-0.000681253,0.455,11493,5
350,-0.0012807,-0.000855739,0.455,11494,5
350,-0.00115805,-0.00101558,0.455,11495,5
350,-0.000719541,0.00063102,0.455,11496,5
350,-0.000795749,0.000531703,0.455,11497,5
350,-0.000858343,0.000423288,0.455,11498,5
350,-0.00090625,0.00030763,0.455,11499,5
350,-0.00093865,0.000186709,0.455,11500,5
350,-0.000954991,6.25934e-05,0.455,11501,5
350,-0.000954991,-6.25934e-05,0.455,11502,5
350,-0.00093865,-0.000186709,0.455,11503,5
350,-0.00090625,-0.00030763,0.455,11504,5
350,-0.000858343,-0.000423288,0.455,11505,5
350,-0.000795749,-0.000531703,0.455,11506,5
350,-0.000719541,-0.00063102,0.455,11507,5
350,-0.000327897,0.000287558,0.455,11508,5
350,-0.000362626,0.000242299,0.455,11509,5
350,-0.00039115,0.000192894,0.455,11510,5
350,-0.000412981,0.000140188,0.455,11511,5
350,-0.000427746,8.50841e-05,0.455,11512,5
350,-0.000435193,2.8524e-05,0.455,11513,5
350,-0.000435193,-2.8524e-05,0.455,11514,5
350,-0.000427746,-8.50841e-05,0.455,11515,5
350,-0.000412981,-0.000140188,0.455,11516,5
350,-0.00039115,-0.000192894,0.455,11517,5
350,-0.000362626,-0.000242299,0.455,11518,5
350,-0.000327897,-0.000287558,0.455,11519,5
329.352,-0.00344063,0.00301735,0.465,11520,5
329.352,-0.00380504,0.00254245,0.465,11521,5
329.352,-0.00410434,0.00202404,0.465,11522,5
329.352,-0.00433342,0.001471,0.465,11523,5
329.352,-0.00448835,0.000892788,0.465,11524,5
329.352,-0.00456648,0.000299303,0.465,11525,5
329.352,-0.00456648,-0.000299303,0.465,11526,5
329.352,-0.00448835,-0.000892788,0.465,11527,5
329.352,-0.00433342,-0.001471,0.465,11528,5
329.352,-0.00410434,-0.00202404,0.465,11529,5
329.352,-0.00380504,-0.00254245,0.465,11530,5
329.352,-0.00344063,-0.00301735,0.465,11531,5
336.365,-0.00318486,0.00279305,0.465,11532,5
336.365,-0.00352218,0.00235345,0.465,11533,5
336.365,-0.00379924,0.00187358,0.465,11534,5
336.365,-0.00401128,0.00136165,0.465,11535,5
336.365,-0.0041547,0.000826421,0.465,11536,5
336.365,-0.00422702,0.000277054,0.465,11537,5
336.365,-0.00422702,-0.000277054,0.465,11538,5
336.365,-0.0041547,-0.000826421,0.465,11539,5
336.364,-0.00401128,-0.00136165,0.465,11540,5
336.364,-0.00379924,-0.00187358,0.465,11541,5
336.364,-0.00352218,-0.00235345,0.465,11542,5
336.364,-0.00318486,-0.00279305,0.465,11543,5
343.092,-0.00290862,0.00255079,0.465,11544,5
343.092,-0.00321668,0.00214932,0.465,11545,5
343.092,-0.0034697,0.00171107,0.465,11546,5
343.092,-0.00366336,0.00124354,0.465,11547,5
343.092,-0.00379433,0.00075474,0.465,11548,5
343.092,-0.00386039,0.000253023,0.465,11549,5
343.092,-0.00386039,-0.000253023,0.465,11550,5
343.092,-0.00379433,-0.00075474,0.465,11551,5
343.092,-0.00366336,-0.00124354,0.465,11552,5
343.092,-0.0034697,-0.00171107,0.465,11553,5
343.092,-0.00321668,-0.00214932,0.465,11554,5
343.092,-0.00290862,-0.00255079,0.465,11555,5
347.649,-0.00261026,0.00228914,0.465,11556,5
347.649,-0.00288672,0.00192884,0.465,11557,5
347.649,-0.00311379,0.00153555,0.465,11558,5
347.649,-0.00328758,0.00111598,0.465,11559,5
347.649,-0.00340512,0.00067732,0.465,11560,5
347.649,-0.0034644,0.000227068,0.465,11561,5
347.649,-0.0034644,-0.000227068,0.465,11562,5
347.649,-0.00340512,-0.00067732,0.465,11563,5
347.649,-0.00328758,-0.00111598,0.465,11564,5
347.649,-0.00311379,-0.00153555,0.465,11565,5
347.649,-0.00288672,-0.00192884,0.465,11566,5
347.649,-0.00261026,-0.00228914,0.465,11567,5
349.499,-0.00228801,0.00200653,0.465,11568,5
349.499,-0.00253034,0.00169072,0.465,11569,5
349.499,-0.00272938,0.00134598,0.465,11570,5
349.499,-0.00288171,0.00097821,0.465,11571,5
349.499,-0.00298474,0.000593702,0.465,11572,5
349.499,-0.0030367,0.000199036,0.465,11573,5
349.499,-0.0030367,-0.000199036,0.465,11574,5
349.499,-0.00298474,-0.000593702,0.465,11575,5
349.499,-0.00288171,-0.00097821,0.465,11576,5
349.499,-0.00272938,-0.00134598,0.465,11577,5
349.499,-0.00253034,-0.00169072,0.465,11578,5
349.499,-0.00228801,-0.00200653,0.465,11579,5
349.933,-0.00193997,0.00170131,0.465,11580,5
349.933,-0.00214543,0.00143353,0.465,11581,5
349.933,-0.00231419,0.00114123,0.465,11582,5
349.933,-0.00244336,0.000829408,0.465,11583,5
349.933,-0.00253071,0.00050339,0.465,11584,5
349.933,-0.00257477,0.000168759,0.465,11585,5
349.933,-0.00257477,-0.000168759,0.465,11586,5
349.933,-0.00253071,-0.00050339,0.465,11587,5
349.933,-0.00244336,-0.000829408,0.465,11588,5
349.933,-0.00231419,-0.00114123,0.465,11589,5
349.933,-0.00214543,-0.00143353,0.465,11590,5
349.933,-0.00193997,-0.00170131,0.465,11591,5
349.994,-0.00156406,0.00137164,0.465,11592,5
349.994,-0.00172971,0.00115576,0.465,11593,5
349.994,-0.00186577,0.000920096,0.465,11594,5
349.994,-0.0019699,0.000668692,0.465,11595,5
349.994,-0.00204033,0.000405847,0.465,11596,5
349.994,-0.00207585,0.000136058,0.465,11597,5
349.994,-0.00207585,-0.000136058,0.465,11598,5
349.994,-0.00204033,-0.000405847,0.465,11599,5
349.994,-0.0019699,-0.000668692,0.465,11600,5
349.994,-0.00186577,-0.000920096,0.465,11601,5
349.994,-0.00172971,-0.00115576,0.465,11602,5
349.994,-0.00156406,-0.00137164,0.465,11603,5
350,-0.00115805,0.00101558,0.465,11604,5
350,-0.0012807,0.000855739,0.465,11605,5
350,-0.00138144,0.000681253,0.465,11606,5
350,-0.00145855,0.00049511,0.465,11607,5
350,-0.00151069,0.000300496,0.465,11608,5
350,-0.00153699,0.00010074,0.465,11609,5
350,-0.00153699,-0.00010074,0.465,11610,5
350,-0.00151069,-0.000300496,0.465,11611,5
350,-0.00145855,-0.00049511,0.465,11612,5
350,-0.00138144,-0.000681253,0.465,11613,5
350,-0.0012807,-0.000855739,0.465,11614,5
350,-0.00115805,-0.00101558,0.465,11615,5
350,-0.000719541,0.00063102,0.465,11616,5
350,-0.000795749,0.000531703,0.465,11617,5
350,-0.000858343,0.000423288,0.465,11618,5
350,-0.00090625,0.00030763,0.465,11619,5
350,-0.00093865,0.000186709,0.465,11620,5
350,-0.000954991,6.25934e-05,0.465,11621,5
350,-0.000954991,-6.25934e-05,0.465,11622,5
350,-0.00093865,-0.000186709,0.465,11623,5
350,-0.00090625,-0.00030763,0.465,11624,5
350,-0.000858343,-0.000423288,0.465,11625,5
350,-0.000795749,-0.000531703,0.465,11626,5
350,-0.000719541,-0.00063102,0.465,11627,5
350,-0.000327897,0.000287558,0.465,11628,5
350,-0.000362626,0.000242299,0.465,11629,5
350,-0.00039115,0.000192894,0.465,11630,5
350,-0.000412981,0.000140188,0.465,11631,5
350,-0.000427746,8.50841e-05,0.465,11632,5
350,-0.000435193,2.8524e-05,0.465,11633,5
350,-0.000435193,-2.8524e-05,0.465,11634,5
350,-0.000427746,-8.50841e-05,0.465,11635,5
350,-0.000412981,-0.000140188,0.465,11636,5
350,-0.00039115,-0.000192894,0.465,11637,5
350,-0.000362626,-0.000242299,0.465,11638,5
350,-0.000327897,-0.000287558,0.465,11639,5
329.307,-0.00344063,0.00301735,0.475,11640,5
329.307,-0.00380504,0.00254245,0.475,11641,5
329.306,-0.00410434,0.00202404,0.475,11642,5
329.306,-0.00433342,0.001471,0.475,11643,5
329.306,-0.00448835,0.000892788,0.475,11644,5
329.306,-0.00456648,0.000299303,0.475,11645,5
329.306,-0.00456648,-0.000299303,0.475,11646,5
329.306,-0.00448835,-0.000892788,0.475,11647,5
329.306,-0.00433342,-0.001471,0.475,11648,5
329.306,-0.00410434,-0.00202404,0.475,11649,5
329.306,-0.00380504,-0.00254245,0.475,11650,5
329.306,-0.00344063,-0.00301735,0.475,11651,5
336.275,-0.00318486,0.00279305,0.475,11652,5
336.275,-0.00352218,0.00235345,0.475,11653,5
336.275,-0.00379924,0.00187358,0.475,11654,5
336.276,-0.00401128,0.00136165,0.475,11655,5
336.276,-0.0041547,0.000826421,0.475,11656,5
336.276,-0.00422702,0.000277054,0.475,11657,5
336.276,-0.00422702,-0.000277054,0.475,11658,5
336.276,-0.0041547,-0.000826421,0.475,11659,5
336.276,-0.00401128,-0.00136165,0.475,11660,5
336.276,-0.00379924,-0.00187358,0.475,11661,5
336.275,-0.00352218,-0.00235345,0.475,11662,5
336.275,-0.00318486,-0.00279305,0.475,11663,5
342.984,-0.00290862,0.00255079,0.475,11664,5
342.984,-0.00321668,0.00214932,0.475,11665,5
342.984,-0.0034697,0.00171107,0.475,11666,5
342.984,-0.00366336,0.00124354,0.475,11667,5
342.984,-0.00379433,0.00075474,0.475,11668,5
342.984,-0.00386039,0.000253023,0.475,11669,5
342.984,-0.00386039,-0.000253023,0.475,11670,5
342.984,-0.00379433,-0.00075474,0.475,11671,5
342.984,-0.00366336,-0.00124354,0.475,11672,5
342.984,-0.0034697,-0.00171107,0.475,11673,5
342.984,-0.00321668,-0.00214932,0.475,11674,5
342.984,-0.00290862,-0.00255079,0.475,11675,5
347.576,-0.00261026,0.00228914,0.475,11676,5
347.576,-0.00288672,0.00192884,0.475,11677,5
347.576,-0.00311379,0.00153555,0.475,11678,5
347.576,-0.00328758,0.00111598,0.475,11679,5
347.576,-0.00340512,0.00067732,0.475,11680,5
347.577,-0.0034644,0.000227068,0.475,11681,5
347.577,-0.0034644,-0.000227068,0.475,11682,5
347.577,-0.00340512,-0.00067732,0.475,11683,5
347.577,-0.00328758,-0.00111598,0.475,11684,5
347.577,-0.00311379,-0.00153555,0.475,11685,5
347.577,-0.00288672,-0.00192884,0.475,11686,5
347.577,-0.00261026,-0.00228914,0.475,11687,5
349.474,-0.00228801,0.00200653,0.475,11688,5
349.474,-0.00253034,0.00169072,0.475,11689,5
349.474,-0.00272938,0.00134598,0.475,11690,5
349.474,-0.00288171,0.00097821,0.475,11691,5
349.474,-0.00298474,0.000593702,0.475,11692,5
349.474,-0.0030367,0.000199036,0.475,11693,5
349.474,-0.0030367,-0.000199036,0.475,11694,5
349.474,-0.00298474,-0.000593702,0.475,11695,5
349.474,-0.00288171,-0.00097821,0.475,11696,5
349.474,-0.00272938,-0.00134598,0.475,11697,5
349.474,-0.00253034,-0.00169072,0.475,11698,5
349.474,-0.00228801,-0.00200653,0.475,11699,5
349.928,-0.00193997,0.00170131,0.475,11700,5
349.928,-0.00214543,0.00143353,0.475,11701,5
349.928,-0.00231419,0.00114123,0.475,11702,5
349.928,-0.00244336,0.000829408,0.475,11703,5
349.928,-0.00253071,0.00050339,0.475,11704,5
349.928,-0.00257477,0.000168759,0.475,11705,5
349.928,-0.00257477,-0.000168759,0.475,11706,5
349.928,-0.00253071,-0.00050339,0.475,11707,5
349.928,-0.00244336,-0.000829408,0.475,11708,5
349.928,-0.00231419,-0.00114123,0.475,11709,5
349.928,-0.00214543,-0.00143353,0.475,11710,5
349.928,-0.00193997,-0.00170131,0.475,11711,5
349.994,-0.00156406,0.00137164,0.475,11712,5
349.994,-0.00172971,0.00115576,0.475,11713,5
349.994,-0.00186577,0.000920096,0.475,11714,5
349.994,-0.0019699,0.000668692,0.475,11715,5
349.994,-0.00204033,0.000405847,0.475,11716,5
349.994,-0.00207585,0.000136058,0.475,11717,5
349.994,-0.00207585,-0.000136058,0.475,11718,5
349.994,-0.00204033,-0.000405847,0.475,11719,5
349.994,-0.0019699,-0.000668692,0.475,11720,5
349.994,-0.00186577,-0.000920096,0.475,11721,5
349.994,-0.00172971,-0.00115576,0.475,11722,5
349.994,-0.00156406,-0.00137164,0.475,11723,5
350,-0.00115805,0.00101558,0.475,11724,5
350,-0.0012807,0.000855739,0.475,11725,5
350,-0.00138144,0.000681253,0.475,11726,5
350,-0.00145855,0.00049511,0.475,11727,5
350,-0.00151069,0.000300496,0.475,11728,5
350,-0.00153699,0.00010074,0.475,11729,5
350,-0.00153699,-0.00010074,0.475,11730,5
350,-0.00151069,-0.000300496,0.475,11731,5
350,-0.00145855,-0.00049511,0.475,11732,5
350,-0.00138144,-0.000681253,0.475,11733,5
350,-0.0012807,-0.000855739,0.475,11734,5
350,-0.00115805,-0.00101558,0.475,11735,5
350,-0.000719541,0.00063102,0.475,11736,5
350,-0.000795749,0.000531703,0.475,11737,5
350,-0.000858343,0.000423288,0.475,11738,5
350,-0.00090625,0.00030763,0.475,11739,5
350,-0.00093865,0.000186709,0.475,11740,5
350,-0.000954991,6.25934e-05,0.475,11741,5
350,-0.000954991,-6.25934e-05,0.475,11742,5
350,-0.00093865,-0.000186709,0.475,11743,5
350,-0.00090625,-0.00030763,0.475,11744,5
350,-0.000858343,-0.000423288,0.475,11745,5
350,-0.000795749,-0.000531703,0.475,11746,5
350,-0.000719541,-0.00063102,0.475,11747,5
350,-0.000327897,0.000287558,0.475,11748,5
350,-0.000362626,0.000242299,0.475,11749,5
350,-0.00039115,0.000192894,0.475,11750,5
350,-0.000412981,0.000140188,0.475,11751,5
350,-0.000427746,8.50841e-05,0.475,11752,5
350,-0.000435193,2.8524e-05,0.475,11753,5
350,-0.000435193,-2.8524e-05,0.475,11754,5
350,-0.000427746,-8.50841e-05,0.475,11755,5
350,-0.000412981,-0.000140188,0.475,11756,5
350,-0.00039115,-0.000192894,0.475,11757,5
350,-0.000362626,-0.000242299,0.475,11758,5
350,-0.000327897,-0.000287558,0.475,11759,5
329.273,-0.00344063,0.00301735,0.485,11760,5
329.274,-0.00380504,0.00254245,0.485,11761,5
329.275,-0.00410434,0.00202404,0.485,11762,5
329.276,-0.00433342,0.001471,0.485,11763,5
329.277,-0.00448835,0.000892788,0.485,11764,5
329.279,-0.00456648,0.000299303,0.485,11765,5
329.281,-0.00456648,-0.000299303,0.485,11766,5
329.282,-0.00448835,-0.000892788,0.485,11767,5
329.284,-0.00433342,-0.001471,0.485,11768,5
329.285,-0.00410434,-0.00202404,0.485,11769,5
329.286,-0.00380504,-0.00254245,0.485,11770,5
329.286,-0.00344063,-0.00301735,0.485,11771,5
336.193,-0.00318486,0.00279305,0.485,11772,5
336.194,-0.00352218,0.00235345,0.485,11773,5
336.195,-0.00379924,0.00187358,0.485,11774,5
336.196,-0.00401128,0.00136165,0.485,11775,5
336.198,-0.0041547,0.000826421,0.485,11776,5
336.199,-0.00422702,0.000277054,0.485,11777,5
336.201,-0.00422702,-0.000277054,0.485,11778,5
336.202,-0.0041547,-0.000826421,0.485,11779,5
336.204,-0.00401128,-0.00136165,0.485,11780,5
336.205,-0.00379924,-0.00187358,0.485,11781,5
